date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:56:02	53644/53644	---MCZ	200	added ('OK')	application/javascript	etag:W/%226048ddeb-d18c%22	https://demo.bootstrapious.com/varkala/1-2-1/vendor/bootstrap-select/js/bootstrap-select.min.js	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/vendor/bootstrap-select/js/bootstrap-select.min.js	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/index.html)
11:56:02	14690/14690	---MCZ	200	added ('OK')	application/javascript	etag:W/%226048ddc6-3962%22	https://demo.bootstrapious.com/varkala/1-2-1/vendor/aos/aos.js	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/vendor/aos/aos.js	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/index.html)
11:56:02	45483/45483	---MCZ	200	added ('OK')	application/javascript	etag:W/%226048de34-b1ab%22	https://demo.bootstrapious.com/varkala/1-2-1/vendor/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/vendor/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/index.html)
11:56:03	6563/6563	---M--	200	added ('OK')	application/javascript	etag:%226048de4f-19a3%22	https://demo.bootstrapious.com/varkala/1-2-1/vendor/smooth-scroll/smooth-scroll.polyfills.min.js	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/vendor/smooth-scroll/smooth-scroll.polyfills.min.js	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/index.html)
11:56:03	3291/3291	---M--	200	added ('OK')	application/javascript	etag:%226048de43-cdb%22	https://demo.bootstrapious.com/varkala/1-2-1/vendor/object-fit-images/ofi.min.js	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/vendor/object-fit-images/ofi.min.js	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/index.html)
11:56:04	23088/23088	---M--	200	added ('OK')	image/jpeg	etag:%226048dd68-5a30%22	https://demo.bootstrapious.com/varkala/1-2-1/img/product/chair3-3.jpg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/img/product/chair3-3.jpg	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:04	30006/30006	---M--	200	added ('OK')	image/jpeg	etag:%226048dd73-7536%22	https://demo.bootstrapious.com/varkala/1-2-1/img/product/clock.jpg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/img/product/clock.jpg	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:04	162/162	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Aug%202021%2007:56:06%20GMT	https://demo.bootstrapious.com/varkala/1-2-1/docs/detail-1.html	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/docs/detail-1.html	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:04	243612/243612	---MCZ	200	added ('OK')	text/html	etag:W/%226048db7e-3b79c%22	https://demo.bootstrapious.com/varkala/1-2-1/icons/demo.html	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/icons/demo.html	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:05	293227/293227	---M--	200	added ('OK')	image/jpeg	etag:%226048dd2f-4796b%22	https://demo.bootstrapious.com/varkala/1-2-1/img/product/category-jackets.jpg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/img/product/category-jackets.jpg	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:05	127254/127254	---M--	200	added ('OK')	image/jpeg	etag:%226048dca2-1f116%22	https://demo.bootstrapious.com/varkala/1-2-1/img/product/0987188250_1_1_1.jpg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/img/product/0987188250_1_1_1.jpg	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:06	121650/121650	---M--	200	added ('OK')	image/jpeg	etag:%226048dc9c-1db32%22	https://demo.bootstrapious.com/varkala/1-2-1/img/product/0950354513_1_1_1.jpg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/img/product/0950354513_1_1_1.jpg	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:06	120751/120751	---M--	200	added ('OK')	image/jpeg	etag:%226048dca6-1d7af%22	https://demo.bootstrapious.com/varkala/1-2-1/img/product/0987188250_2_1_1.jpg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/img/product/0987188250_2_1_1.jpg	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:06	124961/124961	---M--	200	added ('OK')	image/jpeg	etag:%226048dc9f-1e821%22	https://demo.bootstrapious.com/varkala/1-2-1/img/product/0950354513_2_1_1.jpg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/img/product/0950354513_2_1_1.jpg	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:07	109685/109685	---M--	200	added ('OK')	image/jpeg	etag:%226048dcce-1ac75%22	https://demo.bootstrapious.com/varkala/1-2-1/img/product/5161335400_1_1_1.jpg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/img/product/5161335400_1_1_1.jpg	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:07	106820/106820	---M--	200	added ('OK')	image/jpeg	etag:%226048dcd0-1a144%22	https://demo.bootstrapious.com/varkala/1-2-1/img/product/5161335400_2_3_1.jpg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/img/product/5161335400_2_3_1.jpg	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:07	83429/83429	---M--	200	added ('OK')	image/jpeg	etag:%226048dc60-145e5%22	https://demo.bootstrapious.com/varkala/1-2-1/img/product/0027211800_1_2_1.jpg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/img/product/0027211800_1_2_1.jpg	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:07	73378/73378	---M--	200	added ('OK')	image/jpeg	etag:%226048dc62-11ea2%22	https://demo.bootstrapious.com/varkala/1-2-1/img/product/0027211800_2_1_1.jpg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/img/product/0027211800_2_1_1.jpg	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:07	162/162	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Aug%202021%2007:56:10%20GMT	https://demo.bootstrapious.com/varkala/1-2-1/docs/category-full.html	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/docs/category-full.html	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:08	31904/31904	---MCZ	200	added ('OK')	application/javascript	etag:W/%226048de4c-7ca0%22	https://demo.bootstrapious.com/varkala/1-2-1/vendor/photoswipe/photoswipe.min.js	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/vendor/photoswipe/photoswipe.min.js	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:08	9878/9878	---M--	200	added ('OK')	application/javascript	etag:%226048de48-2696%22	https://demo.bootstrapious.com/varkala/1-2-1/vendor/photoswipe/photoswipe-ui-default.min.js	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/vendor/photoswipe/photoswipe-ui-default.min.js	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:08	2616/2616	---M--	200	added ('OK')	application/javascript	etag:%226048de2e-a38%22	https://demo.bootstrapious.com/varkala/1-2-1/vendor/jquery-zoom/jquery.zoom.min.js	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/vendor/jquery-zoom/jquery.zoom.min.js	(from https://demo.bootstrapious.com/varkala/1-2-1/docs/components-theme.html)
11:56:09	56609/56609	---MCZ	200	added ('OK')	text/html	etag:W/%226048e26d-dd21%22	https://demo.bootstrapious.com/varkala/1-2-1/checkout3.html	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/checkout3.html	(from https://demo.bootstrapious.com/varkala/1-2-1/checkout2.html)
11:56:09	2998/2998	---M--	200	added ('OK')	image/png	etag:%226048de38-bb6%22	https://demo.bootstrapious.com/varkala/1-2-1/vendor/malihu-custom-scrollbar-plugin/mCSB_buttons.png	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/vendor/malihu-custom-scrollbar-plugin/mCSB_buttons.png	(from https://demo.bootstrapious.com/varkala/1-2-1/vendor/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.css)
11:56:09	547/547	---M--	200	added ('OK')	image/png	etag:%226048db40-223%22	https://demo.bootstrapious.com/varkala/1-2-1/css/photoswipe/default-skin.e3f799c6.png	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/css/photoswipe/default-skin.e3f799c6.png	(from https://demo.bootstrapious.com/varkala/1-2-1/css/style.default.bc0dbdbe.css)
11:56:09	1554/1554	---M--	200	added ('OK')	image/svg+xml	etag:%226048db40-612%22	https://demo.bootstrapious.com/varkala/1-2-1/css/photoswipe/default-skin.b257fa9c.svg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/css/photoswipe/default-skin.b257fa9c.svg	(from https://demo.bootstrapious.com/varkala/1-2-1/css/style.default.bc0dbdbe.css)
11:56:10	866/866	---M--	200	added ('OK')	image/gif	etag:%226048db40-362%22	https://demo.bootstrapious.com/varkala/1-2-1/css/photoswipe/preloader.e34aafbb.gif	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/css/photoswipe/preloader.e34aafbb.gif	(from https://demo.bootstrapious.com/varkala/1-2-1/css/style.default.bc0dbdbe.css)
11:56:11	123468/123468	---M--	200	added ('OK')	image/svg+xml	etag:%226048db81-1e24c%22	https://demo.bootstrapious.com/varkala/1-2-1/icons/orion-svg-sprite.3f375885.svg	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/icons/orion-svg-sprite.3f375885.svg	(from https://demo.bootstrapious.com/varkala/1-2-1/icons/demo.html)
11:56:11	55526/55526	---MCZ	200	added ('OK')	text/html	etag:W/%226048e26f-d8e6%22	https://demo.bootstrapious.com/varkala/1-2-1/checkout4.html	C:/My%20Web%20Sites/Verkala/demo.bootstrapious.com/varkala/1-2-1/checkout4.html	(from https://demo.bootstrapious.com/varkala/1-2-1/checkout3.html)
